IPK,Mata Kuliah Tidak Lulus,Jumlah Cuti Akademik,Pekerjaan Sambil Kuliah,Jumlah Semester,Status Kelulusan,IPS Rata-rata,IPS Semester Akhir,IPS Tren,Kategori Kehadiran
3.02,1,0,Ya,13,0,2.6653846153846152,2.23,-1.3900000000000001,Tinggi
3.79,3,2,Tidak,12,0,2.9908333333333332,3.85,0.6699999999999999,Rendah
3.99,2,1,Tidak,7,1,3.09,2.59,0.5299999999999998,Sedang
2.06,2,2,Tidak,13,0,3.103846153846154,3.82,1.69,Rendah
2.47,4,0,Tidak,11,0,3.2072727272727275,2.32,-0.4500000000000002,Tinggi
3.48,5,1,Tidak,10,0,2.857,3.88,1.0899999999999999,Sedang
3.56,5,2,Tidak,8,0,3.0175,3.6,0.43000000000000016,Sedang
2.16,5,0,Tidak,13,1,3.0507692307692307,3.42,1.06,Sedang
3.08,4,0,Ya,12,0,3.2775,2.62,-1.3399999999999999,Rendah
2.01,5,0,Ya,13,1,3.1838461538461535,3.87,0.16000000000000014,Tinggi
2.08,3,1,Ya,7,0,2.9214285714285713,2.21,-0.3999999999999999,Tinggi
2.8,5,1,Tidak,11,0,2.980909090909091,2.68,-0.06999999999999984,Rendah
3.13,0,1,Tidak,12,1,2.9466666666666668,2.44,-0.22999999999999998,Rendah
2.31,1,2,Ya,11,1,3.0818181818181825,3.81,0.4900000000000002,Rendah
2.31,4,2,Ya,9,0,3.1,3.13,-0.08000000000000007,Tinggi
2.58,4,2,Ya,7,0,3.338571428571428,3.77,0.08000000000000007,Sedang
2.25,2,0,Ya,7,0,2.7271428571428573,2.34,0.19999999999999973,Rendah
2.7,0,2,Ya,9,0,3.01,2.59,-0.75,Rendah
2.34,3,1,Ya,11,0,2.872727272727273,3.42,0.9699999999999998,Sedang
2.03,1,1,Tidak,13,0,2.9246153846153855,3.74,0.9400000000000004,Tinggi
2.59,0,2,Tidak,12,0,2.8258333333333336,2.58,0.16000000000000014,Rendah
3.81,3,0,Tidak,7,1,3.1799999999999997,3.76,0.10999999999999988,Tinggi
3.22,3,1,Tidak,14,0,3.087142857142857,3.58,-0.14000000000000012,Rendah
3.93,5,0,Tidak,9,0,2.9744444444444444,2.59,-0.4700000000000002,Tinggi
3.07,2,2,Tidak,9,0,2.9366666666666665,3.39,1.15,Tinggi
3.98,2,2,Ya,14,0,3.2757142857142862,3.98,1.5699999999999998,Sedang
2.99,2,1,Tidak,10,1,3.014,3.38,0.5499999999999998,Tinggi
3.74,4,2,Ya,8,0,3.2262500000000003,3.62,0.8500000000000001,Rendah
2.84,3,2,Tidak,9,1,3.003333333333333,3.82,0.5099999999999998,Rendah
3.91,5,0,Tidak,9,0,3.0633333333333335,3.43,0.75,Rendah
3.64,4,2,Ya,10,0,3.109,3.3,0.34999999999999964,Sedang
3.23,1,2,Tidak,7,0,2.6814285714285715,3.7,1.52,Tinggi
3.66,0,2,Tidak,9,1,2.891111111111111,2.97,-0.6999999999999997,Rendah
2.15,2,0,Tidak,14,1,3.2071428571428577,2.5,-1.3399999999999999,Tinggi
2.96,0,1,Ya,8,0,3.245,3.88,0.77,Rendah
2.79,5,2,Tidak,8,1,3.22125,2.63,0.21999999999999975,Sedang
2.33,2,2,Ya,12,0,2.9724999999999997,2.9,-0.10999999999999988,Rendah
3.55,2,2,Tidak,13,1,2.9769230769230766,2.71,0.16999999999999993,Tinggi
3.01,2,0,Ya,8,1,3.2225,2.96,0.1299999999999999,Rendah
3.31,1,1,Tidak,12,0,3.1350000000000002,2.14,-1.42,Tinggi
2.71,4,0,Ya,12,0,3.2750000000000004,2.95,-0.7199999999999998,Rendah
2.59,5,1,Tidak,14,1,3.1514285714285717,3.35,0.9199999999999999,Tinggi
3.19,0,2,Tidak,12,0,2.8016666666666663,3.48,1.38,Rendah
2.25,0,2,Ya,10,0,2.7809999999999997,3.86,0.3599999999999999,Tinggi
2.93,1,0,Tidak,11,1,2.9654545454545453,3.74,0.3900000000000001,Tinggi
2.71,3,2,Ya,13,1,2.8815384615384616,3.22,-0.06999999999999984,Rendah
3.36,1,2,Ya,11,0,3.002727272727273,3.82,0.6299999999999999,Rendah
2.62,3,0,Ya,11,0,3.2627272727272727,2.69,-0.6499999999999999,Sedang
2.27,3,0,Tidak,7,1,3.0228571428571422,3.43,0.43000000000000016,Sedang
3.65,3,2,Tidak,7,0,2.86,2.42,0.21999999999999975,Sedang
2.69,4,2,Ya,11,0,3.3290909090909095,3.27,-0.5899999999999999,Rendah
2.95,0,2,Tidak,9,1,2.911111111111111,2.55,0.2599999999999998,Rendah
3.87,2,1,Ya,14,1,3.0214285714285714,3.81,1.2000000000000002,Rendah
2.01,4,1,Ya,14,0,2.937142857142857,3.85,1.77,Tinggi
3.72,5,2,Tidak,8,0,2.80375,2.62,0.4700000000000002,Rendah
3.36,5,2,Ya,14,0,2.867142857142857,3.06,0.41000000000000014,Sedang
2.78,4,2,Tidak,14,1,2.9692857142857148,2.35,-0.3799999999999999,Rendah
2.55,0,2,Tidak,8,1,2.545,2.38,0.1299999999999999,Tinggi
2.02,4,0,Tidak,10,0,2.745,2.87,-0.73,Rendah
3.42,3,2,Ya,10,0,2.773,2.5,-1.48,Tinggi
2.37,3,2,Tidak,14,1,2.9657142857142853,3.48,0.08000000000000007,Sedang
3.61,2,1,Ya,13,0,2.930769230769231,3.19,0.5699999999999998,Rendah
2.3,3,2,Ya,12,0,2.795,3.05,0.6599999999999997,Sedang
2.51,2,1,Ya,12,0,2.985,3.74,1.6300000000000003,Tinggi
2.3,5,2,Tidak,12,0,2.6725,2.87,0.54,Sedang
2.74,2,1,Ya,13,1,2.869230769230769,2.97,0.75,Sedang
2.33,4,0,Ya,10,1,2.9720000000000004,3.44,0.7599999999999998,Sedang
2.71,4,2,Ya,9,0,3.1644444444444444,3.66,-0.1299999999999999,Rendah
3.66,4,0,Ya,8,1,2.75125,2.42,-1.0700000000000003,Rendah
2.04,4,1,Tidak,13,0,2.7738461538461534,2.23,-0.4500000000000002,Sedang
3.32,4,0,Ya,8,1,2.9437499999999996,3.91,0.6699999999999999,Sedang
3.6,2,2,Tidak,12,1,3.060833333333333,2.4,-0.4900000000000002,Tinggi
3.64,3,1,Ya,14,1,2.8621428571428567,3.66,1.52,Rendah
2.05,1,1,Tidak,12,1,2.98,2.4,-0.98,Tinggi
3.14,5,2,Ya,12,0,3.0066666666666673,2.28,-0.8600000000000003,Sedang
3.32,1,0,Tidak,12,1,3.0391666666666666,2.97,-0.5,Rendah
3.09,3,1,Ya,14,0,2.9200000000000004,3.87,-0.040000000000000036,Tinggi
2.22,0,2,Tidak,14,0,2.8364285714285713,2.04,-0.6699999999999999,Tinggi
3.42,4,2,Tidak,12,1,2.8225000000000002,2.7,0.3900000000000001,Tinggi
3.22,2,2,Tidak,9,1,2.5033333333333334,2.53,-0.17000000000000037,Rendah
3.93,1,1,Ya,8,0,2.7725,2.3,-0.4500000000000002,Sedang
3.52,0,2,Tidak,12,0,2.841666666666667,2.41,0.26000000000000023,Tinggi
2.14,0,1,Ya,12,1,2.845,2.42,-1.0700000000000003,Rendah
3.91,4,2,Ya,14,1,3.1778571428571425,3.45,0.6300000000000003,Sedang
3.71,2,0,Tidak,12,1,3.0549999999999997,3.76,0.9199999999999999,Tinggi
2.88,5,0,Tidak,7,0,3.27,3.6,1.46,Rendah
3.69,4,2,Tidak,9,1,3.3488888888888884,3.88,1.56,Sedang
3.46,3,1,Tidak,8,0,2.9762500000000003,3.07,0.48999999999999977,Tinggi
3.68,4,1,Tidak,13,1,2.8369230769230773,3.25,-0.18999999999999995,Tinggi
2.03,0,0,Tidak,11,0,2.855454545454546,2.94,0.5,Rendah
2.71,0,1,Ya,11,1,3.1290909090909094,3.47,0.8900000000000001,Tinggi
2.83,3,1,Tidak,10,0,2.999,2.74,0.6900000000000004,Sedang
3.01,1,0,Ya,8,0,3.105,3.6,1.0100000000000002,Tinggi
3.11,3,2,Ya,10,1,2.903,3.49,0.2200000000000002,Sedang
2.71,4,2,Ya,8,1,2.96,2.47,-0.6399999999999997,Tinggi
2.73,0,2,Tidak,14,1,3.0242857142857145,2.99,0.26000000000000023,Tinggi
3.66,2,1,Tidak,9,0,2.97,3.27,0.1200000000000001,Rendah
2.16,2,2,Ya,9,1,2.9844444444444442,3.06,0.6299999999999999,Rendah
2.47,3,1,Tidak,11,0,2.9681818181818183,2.82,-0.6800000000000002,Rendah
2.97,5,0,Ya,9,0,3.3644444444444446,3.23,-0.54,Sedang
2.71,4,2,Tidak,13,0,3.3815384615384616,3.81,0.010000000000000231,Rendah
3.49,3,1,Ya,8,0,2.785,2.6,-0.1599999999999997,Rendah
3.84,1,1,Ya,10,0,3.279,2.6,0.1299999999999999,Sedang
3.65,0,1,Ya,8,1,3.125,3.36,-0.040000000000000036,Rendah
3.91,5,0,Tidak,10,0,3.0829999999999997,2.74,-0.33999999999999986,Sedang
3.41,2,0,Ya,14,1,3.079285714285714,2.18,-0.81,Sedang
3.67,1,0,Tidak,13,1,2.8061538461538458,3.88,0.3899999999999997,Tinggi
3.85,1,0,Ya,9,0,2.9122222222222223,3.78,0.5299999999999998,Sedang
2.19,5,0,Tidak,12,0,3.134166666666667,2.42,0.10999999999999988,Rendah
3.95,0,1,Tidak,10,0,2.8609999999999998,3.26,-0.25,Tinggi
3.54,3,1,Ya,13,0,3.0546153846153845,2.92,-0.26000000000000023,Sedang
2.34,4,2,Tidak,12,0,3.17,3.76,0.8299999999999996,Rendah
3.46,0,0,Ya,12,0,3.0700000000000003,3.31,0.5899999999999999,Rendah
3.37,1,0,Tidak,12,1,2.705833333333333,2.66,0.27,Rendah
2.22,0,1,Ya,8,1,3.37125,3.89,0.13000000000000034,Tinggi
2.24,2,0,Tidak,8,0,3.32625,3.07,-0.7200000000000002,Rendah
2.58,2,0,Ya,9,0,3.0366666666666666,3.4,0.9299999999999997,Sedang
2.57,2,0,Tidak,10,0,2.957,2.75,0.31000000000000005,Rendah
3.6,4,1,Ya,13,0,3.430769230769231,3.74,0.4700000000000002,Sedang
3.96,2,0,Ya,8,0,2.96125,3.16,0.2200000000000002,Sedang
3.8,0,2,Tidak,14,1,3.145,3.85,1.7800000000000002,Rendah
2.47,4,2,Tidak,8,0,2.80375,3.64,1.2000000000000002,Rendah
3.15,2,1,Tidak,13,0,3.218461538461538,3.94,0.21999999999999975,Rendah
2.85,0,0,Ya,10,1,2.929,3.13,1.02,Sedang
3.71,5,2,Ya,13,1,3.0015384615384617,3.56,0.9500000000000002,Sedang
3.83,5,2,Ya,12,1,3.126666666666667,2.32,-0.43000000000000016,Rendah
2.73,3,1,Tidak,14,0,3.1614285714285715,2.5,-1.44,Rendah
3.55,4,1,Tidak,12,0,3.0958333333333328,2.08,-0.10999999999999988,Sedang
2.78,2,2,Tidak,14,0,3.285714285714285,2.3,-0.8200000000000003,Sedang
3.26,4,1,Tidak,7,0,2.855714285714286,3.5,0.9700000000000002,Sedang
3.69,2,0,Tidak,13,1,3.006153846153846,3.86,-0.07000000000000028,Rendah
3.75,2,1,Tidak,7,1,2.8214285714285716,3.06,0.6299999999999999,Sedang
3.11,1,1,Tidak,8,0,3.21875,2.98,0.20000000000000018,Rendah
3.13,4,0,Ya,14,1,3.093571428571429,2.26,0.18999999999999995,Rendah
2.39,4,2,Tidak,13,0,2.9007692307692308,2.22,-0.69,Sedang
3.42,3,2,Ya,10,0,3.5459999999999994,2.16,-1.0499999999999998,Sedang
3.42,5,2,Tidak,9,0,3.035555555555556,2.1,-1.6400000000000001,Tinggi
3.19,5,2,Tidak,13,0,2.9976923076923074,3.39,0.3600000000000003,Rendah
3.34,5,2,Tidak,13,0,2.9561538461538457,2.69,0.5899999999999999,Sedang
3.05,3,1,Tidak,9,1,2.692222222222222,3.44,0.2799999999999998,Tinggi
3.61,5,2,Tidak,7,0,3.0485714285714285,2.76,0.6199999999999997,Rendah
3.12,5,2,Ya,10,0,2.896,2.51,-0.020000000000000018,Tinggi
2.7,3,2,Ya,8,0,2.94125,2.15,-1.52,Rendah
2.52,1,1,Ya,14,1,2.7849999999999997,3.68,1.2600000000000002,Sedang
2.32,0,0,Tidak,9,0,3.0555555555555554,3.58,0.6299999999999999,Rendah
2.42,0,2,Ya,10,1,2.7720000000000002,3.73,0.1299999999999999,Sedang
2.42,1,1,Tidak,14,1,3.039285714285714,2.25,-0.7999999999999998,Tinggi
2.54,3,1,Ya,13,0,2.876923076923077,2.06,-1.2999999999999998,Rendah
3.8,5,1,Tidak,12,1,3.4908333333333332,3.89,0.0,Tinggi
3.9,4,2,Tidak,10,0,2.9659999999999997,3.25,1.0099999999999998,Rendah
2.62,1,1,Ya,11,0,3.232727272727273,3.24,-0.20999999999999996,Sedang
3.17,0,0,Tidak,13,0,3.023076923076923,3.9,1.8399999999999999,Tinggi
2.92,2,1,Ya,12,0,2.9224999999999994,2.66,-0.8899999999999997,Tinggi
2.67,3,1,Tidak,11,0,2.902727272727273,2.93,0.7000000000000002,Tinggi
3.38,3,2,Tidak,10,1,3.126,3.06,-0.5,Sedang
2.95,1,0,Ya,11,0,2.881818181818182,3.21,0.3999999999999999,Tinggi
2.82,3,1,Ya,14,0,2.9964285714285714,2.19,0.06999999999999984,Sedang
2.51,3,2,Tidak,12,1,2.9491666666666667,2.79,0.6099999999999999,Tinggi
3.39,4,2,Tidak,8,1,3.2037500000000003,3.36,0.1599999999999997,Tinggi
3.16,1,0,Ya,9,1,3.127777777777778,3.85,1.44,Rendah
3.39,2,1,Ya,14,1,3.007857142857143,3.21,-0.43999999999999995,Sedang
3.3,1,0,Ya,9,1,2.711111111111111,2.49,-0.8399999999999999,Rendah
3.63,3,0,Ya,9,1,2.956666666666667,3.87,1.15,Tinggi
3.06,5,0,Ya,14,0,2.891428571428572,3.52,0.3799999999999999,Tinggi
2.92,0,1,Tidak,11,1,2.727272727272727,2.72,-0.98,Tinggi
2.95,1,0,Ya,10,1,2.8529999999999998,2.45,0.020000000000000018,Sedang
2.73,2,2,Tidak,7,1,2.85,3.94,0.08000000000000007,Tinggi
3.75,1,0,Ya,8,0,3.34875,2.66,-0.08999999999999986,Rendah
3.93,4,0,Ya,8,1,2.7062500000000003,3.5,0.8999999999999999,Sedang
3.0,1,1,Tidak,11,0,2.877272727272727,3.31,0.30000000000000027,Tinggi
3.49,2,2,Tidak,10,0,2.9589999999999996,2.56,0.27,Rendah
4.0,5,2,Tidak,7,0,2.7171428571428575,3.04,0.5699999999999998,Tinggi
2.72,0,2,Ya,14,1,3.422142857142858,3.84,0.3899999999999997,Rendah
2.74,0,2,Tidak,8,0,3.35375,3.67,0.10999999999999988,Sedang
3.11,3,1,Tidak,13,0,2.9284615384615384,2.08,-0.06000000000000005,Tinggi
2.78,2,0,Tidak,12,1,3.1266666666666665,3.79,-0.18000000000000016,Rendah
2.59,0,2,Ya,11,1,2.887272727272727,2.94,0.81,Tinggi
2.53,4,0,Tidak,12,1,3.010833333333333,2.87,-1.13,Rendah
2.49,1,0,Tidak,9,0,3.0133333333333336,2.62,-1.13,Rendah
3.83,5,1,Tidak,7,1,3.471428571428571,2.43,-1.5,Tinggi
2.51,0,1,Tidak,12,1,3.0533333333333332,3.28,1.17,Sedang
2.71,1,2,Tidak,12,1,2.9783333333333335,3.4,-0.10999999999999988,Sedang
3.04,5,1,Tidak,10,1,2.899,2.0,-0.04999999999999982,Rendah
2.19,1,0,Ya,10,0,3.103,3.5,0.94,Tinggi
3.32,4,2,Ya,9,1,3.29,2.6,0.18999999999999995,Sedang
3.56,4,0,Ya,14,0,2.6849999999999996,2.93,0.3700000000000001,Tinggi
3.79,1,0,Tidak,7,0,2.8428571428571425,2.78,0.71,Rendah
3.98,3,2,Ya,10,0,3.053,2.06,-1.2399999999999998,Rendah
3.66,3,1,Ya,8,1,3.0549999999999997,2.29,-1.35,Rendah
2.86,2,2,Ya,13,0,2.968461538461539,2.72,0.6300000000000003,Sedang
3.06,5,0,Tidak,8,1,3.02125,2.65,-0.3799999999999999,Sedang
2.66,0,0,Ya,11,0,2.862727272727273,2.14,-1.17,Tinggi
3.0,5,1,Ya,8,1,2.9725,2.64,-0.17999999999999972,Rendah
3.06,1,1,Ya,10,0,3.197,3.12,-0.7999999999999998,Rendah
2.32,4,1,Ya,9,0,2.836666666666667,2.71,-0.6600000000000001,Tinggi
3.74,1,0,Tidak,8,1,2.98,3.1,0.10999999999999988,Rendah
2.86,3,0,Tidak,10,1,2.892,3.82,1.46,Rendah
2.5,2,1,Ya,13,1,2.79,3.31,-0.45999999999999996,Rendah
3.77,3,0,Ya,7,0,3.024285714285714,2.28,0.16999999999999993,Rendah
2.06,5,1,Tidak,12,1,3.0975,2.68,-1.06,Rendah
2.61,1,0,Tidak,14,1,3.259285714285715,3.02,-0.8999999999999999,Rendah
3.27,1,1,Tidak,8,1,2.71375,3.14,0.41000000000000014,Tinggi
3.55,4,1,Tidak,10,0,3.2080000000000006,3.49,-0.31999999999999984,Tinggi
2.82,5,0,Ya,9,1,3.072222222222222,2.68,-0.77,Rendah
3.75,5,1,Ya,11,1,3.0572727272727276,3.41,-0.31999999999999984,Sedang
3.59,5,0,Ya,11,1,2.895454545454546,3.87,1.65,Rendah
2.22,1,0,Tidak,8,0,2.7425,3.44,0.45999999999999996,Rendah
3.75,4,2,Ya,12,0,2.8074999999999997,2.75,-0.94,Rendah
2.58,1,0,Ya,9,1,3.107777777777778,2.68,0.18999999999999995,Sedang
2.68,3,2,Ya,12,1,3.0850000000000004,3.82,1.6399999999999997,Rendah
2.65,0,2,Tidak,14,1,2.986428571428571,2.4,-1.33,Rendah
2.1,5,0,Ya,9,1,3.191111111111111,3.34,0.79,Tinggi
3.73,1,0,Tidak,7,1,2.9257142857142857,2.37,0.14000000000000012,Rendah
3.31,3,1,Tidak,10,1,3.254,3.18,-0.3899999999999997,Tinggi
3.75,2,0,Tidak,12,0,2.9525,3.22,0.8700000000000001,Tinggi
2.45,1,0,Ya,13,1,3.0492307692307694,3.42,-0.3500000000000001,Rendah
2.46,4,2,Tidak,9,1,3.022222222222222,2.22,-0.5999999999999996,Rendah
3.85,0,2,Tidak,12,0,3.061666666666667,3.29,-0.5,Rendah
3.19,5,1,Ya,9,1,3.2911111111111118,3.74,0.03000000000000025,Rendah
3.59,1,2,Ya,8,1,3.0275,2.93,0.3400000000000003,Tinggi
2.51,3,1,Tidak,8,0,2.99375,2.23,-0.7000000000000002,Rendah
2.87,0,1,Tidak,13,0,2.859230769230769,3.37,0.9199999999999999,Rendah
3.12,0,1,Ya,10,0,2.9299999999999997,2.86,-0.81,Rendah
2.95,5,2,Tidak,14,1,3.0207142857142855,2.79,-1.15,Rendah
3.78,4,0,Ya,14,0,3.1464285714285714,3.29,1.21,Rendah
2.96,4,1,Tidak,12,0,2.8716666666666666,2.82,0.1299999999999999,Tinggi
2.57,1,0,Ya,12,1,3.0500000000000003,2.92,0.009999999999999787,Tinggi
2.23,4,0,Ya,8,1,2.9125,2.54,-0.45999999999999996,Tinggi
2.45,1,0,Ya,10,1,2.729,2.75,0.06000000000000005,Rendah
3.52,3,2,Ya,8,1,2.62625,2.23,-0.14000000000000012,Tinggi
2.19,3,1,Tidak,11,1,3.005454545454546,3.84,0.8599999999999999,Sedang
2.2,4,2,Ya,9,1,3.0133333333333336,3.1,0.3599999999999999,Tinggi
3.2,1,2,Tidak,11,0,2.9536363636363636,3.6,-0.3500000000000001,Rendah
3.87,0,2,Ya,14,1,3.045714285714286,2.79,-0.06000000000000005,Sedang
3.27,3,2,Tidak,14,1,3.0628571428571427,2.94,-0.7400000000000002,Rendah
2.66,1,2,Tidak,7,0,2.84,3.78,1.5599999999999996,Tinggi
2.86,1,0,Tidak,12,0,3.0749999999999997,3.43,0.9200000000000004,Rendah
3.08,0,0,Ya,8,1,2.8975,2.59,-0.8300000000000001,Rendah
3.84,2,1,Ya,12,0,3.1041666666666665,2.66,-1.2799999999999998,Sedang
3.47,5,1,Tidak,13,0,2.8530769230769226,2.62,0.5300000000000002,Sedang
2.77,5,2,Tidak,12,0,2.5441666666666665,2.7,0.40000000000000036,Rendah
2.93,3,2,Ya,10,0,2.929,2.89,0.20000000000000018,Sedang
2.72,0,0,Ya,12,1,2.9733333333333327,2.75,-0.33999999999999986,Rendah
2.29,1,0,Ya,13,0,3.383076923076923,3.58,-0.23999999999999977,Sedang
3.0,2,2,Tidak,14,1,2.878571428571429,3.81,1.67,Rendah
2.78,0,2,Ya,14,0,3.1157142857142865,3.77,1.4500000000000002,Rendah
3.19,2,1,Ya,13,0,2.808461538461539,2.41,0.33000000000000007,Tinggi
2.95,2,1,Ya,9,1,3.0766666666666667,3.16,0.15000000000000036,Sedang
2.47,3,2,Ya,14,0,3.087142857142857,3.89,0.22999999999999998,Sedang
2.7,5,2,Ya,10,0,3.136,3.53,0.41999999999999993,Tinggi
3.46,5,2,Tidak,11,1,3.0963636363636367,2.76,-0.8800000000000003,Rendah
3.69,3,2,Ya,11,0,2.929090909090909,2.91,-0.9299999999999997,Sedang
3.35,0,1,Ya,12,1,2.5558333333333336,2.21,0.06999999999999984,Sedang
3.34,3,0,Ya,12,1,3.2549999999999994,2.15,-0.9700000000000002,Sedang
2.78,1,0,Ya,13,0,3.31923076923077,3.38,-0.48,Rendah
2.52,0,1,Ya,10,1,3.002,3.46,0.6800000000000002,Tinggi
3.21,4,2,Ya,10,1,3.168,2.91,0.10000000000000009,Rendah
3.2,3,0,Tidak,9,1,3.0277777777777777,2.58,0.30000000000000027,Tinggi
3.39,1,2,Ya,12,1,3.161666666666667,3.88,0.17999999999999972,Rendah
3.39,0,1,Ya,10,0,3.1149999999999998,2.23,-1.3599999999999999,Sedang
3.86,1,1,Tidak,10,0,2.915,3.3,1.2799999999999998,Rendah
2.5,5,2,Tidak,14,0,2.755714285714286,2.89,0.75,Sedang
2.59,1,2,Ya,11,0,2.7899999999999996,2.84,0.73,Sedang
2.66,3,2,Tidak,13,0,3.3099999999999996,2.44,-0.9300000000000002,Rendah
2.42,0,2,Ya,8,0,2.84,2.27,-0.3900000000000001,Tinggi
3.43,0,2,Tidak,12,0,3.2383333333333333,3.96,1.02,Tinggi
3.3,1,1,Tidak,7,1,3.18,2.49,-1.0999999999999996,Tinggi
2.95,3,1,Ya,14,0,2.9342857142857146,2.65,0.48,Rendah
2.02,1,1,Tidak,8,0,2.6862500000000002,2.24,-0.6599999999999997,Sedang
2.43,2,1,Ya,13,0,3.0300000000000002,2.18,-1.15,Rendah
2.56,4,0,Ya,8,0,2.80875,2.03,-1.4900000000000002,Rendah
3.06,4,0,Ya,10,0,2.9550000000000005,2.01,-0.4900000000000002,Sedang
3.45,3,0,Ya,10,1,2.9989999999999997,3.82,0.96,Rendah
3.06,5,1,Tidak,10,0,3.037,2.87,0.010000000000000231,Rendah
3.56,3,1,Ya,12,1,2.985,3.68,1.21,Rendah
3.23,2,2,Tidak,14,1,2.853571428571428,2.72,0.15000000000000036,Sedang
3.49,1,1,Ya,14,0,3.010714285714286,2.63,-0.2400000000000002,Rendah
2.63,0,0,Ya,7,1,2.882857142857143,3.95,0.6600000000000001,Rendah
2.18,2,1,Tidak,9,0,3.3033333333333332,2.5,-0.33000000000000007,Sedang
3.37,5,0,Tidak,7,1,2.8971428571428572,2.43,0.25,Rendah
2.27,0,1,Tidak,13,0,3.0376923076923075,2.37,0.20999999999999996,Rendah
2.16,2,0,Tidak,8,1,3.045,3.7,1.6700000000000004,Tinggi
2.25,1,2,Tidak,12,1,3.2800000000000007,3.71,0.75,Rendah
3.88,4,0,Ya,7,0,3.2457142857142856,3.91,0.7200000000000002,Rendah
2.05,5,2,Tidak,9,1,2.87,3.12,-0.6000000000000001,Rendah
2.75,4,0,Tidak,14,1,3.052857142857143,2.42,-1.1800000000000002,Rendah
3.37,4,1,Ya,11,0,3.132727272727273,2.51,-1.3600000000000003,Tinggi
3.89,4,1,Ya,7,0,2.9671428571428575,2.88,0.8599999999999999,Rendah
3.99,2,2,Tidak,12,0,2.706666666666667,2.63,-0.3999999999999999,Tinggi
3.31,4,1,Ya,13,0,2.9899999999999998,2.68,0.31000000000000005,Sedang
2.38,2,0,Ya,12,1,2.965,2.29,-1.15,Tinggi
3.06,4,1,Tidak,11,0,3.321818181818182,3.55,-0.3500000000000001,Tinggi
3.48,3,1,Tidak,14,0,2.9964285714285714,3.82,0.6599999999999997,Tinggi
2.36,4,2,Ya,13,1,2.5730769230769233,2.49,0.41000000000000014,Rendah
2.51,4,0,Tidak,8,0,3.26,3.94,0.18999999999999995,Sedang
2.6,5,0,Ya,11,0,3.08,3.21,-0.4500000000000002,Tinggi
2.55,2,2,Tidak,10,0,3.1610000000000005,2.85,-0.5099999999999998,Tinggi
3.84,4,2,Ya,7,0,3.1542857142857144,3.49,0.3700000000000001,Sedang
2.85,2,2,Tidak,11,1,2.997272727272727,3.57,1.2999999999999998,Rendah
2.99,3,2,Tidak,11,0,2.790909090909091,2.2,-0.20999999999999996,Sedang
2.43,3,2,Ya,9,0,2.9244444444444446,3.34,0.5899999999999999,Tinggi
2.21,1,1,Tidak,11,0,3.097272727272727,3.64,0.020000000000000018,Sedang
3.26,4,1,Tidak,10,0,2.63,2.8,0.6799999999999997,Tinggi
2.19,1,1,Ya,8,1,2.98875,3.05,-0.8800000000000003,Tinggi
2.94,3,0,Ya,8,0,3.0300000000000002,2.85,-0.31999999999999984,Rendah
3.7,2,2,Ya,13,1,2.8092307692307696,3.89,1.4300000000000002,Rendah
2.17,2,2,Ya,14,0,3.082142857142857,3.75,0.7000000000000002,Rendah
2.57,4,0,Ya,10,0,3.2020000000000004,3.77,1.4500000000000002,Tinggi
3.46,1,2,Ya,12,1,3.0916666666666672,2.78,-1.1300000000000003,Rendah
3.96,0,0,Ya,8,0,2.9037499999999996,2.3,-1.3900000000000001,Sedang
2.42,0,2,Ya,12,0,3.183333333333333,3.07,0.3599999999999999,Rendah
2.96,2,2,Ya,13,0,2.9076923076923076,3.54,1.2800000000000002,Sedang
2.97,1,1,Ya,7,1,3.1914285714285713,2.21,-1.23,Tinggi
3.7,4,0,Ya,12,0,3.3174999999999994,3.11,-0.56,Rendah
2.48,4,0,Ya,14,0,2.732857142857142,2.26,-0.10000000000000009,Sedang
3.12,3,0,Ya,10,0,3.068,2.92,-0.33999999999999986,Rendah
3.08,4,1,Ya,14,0,2.7764285714285712,3.94,1.3399999999999999,Rendah
2.69,3,1,Tidak,12,1,2.7608333333333337,2.88,-0.9100000000000001,Rendah
3.35,0,2,Tidak,14,1,2.846428571428571,3.8,0.94,Rendah
3.5,0,2,Ya,11,1,2.8918181818181825,3.91,1.6,Rendah
3.33,0,2,Tidak,10,1,2.915,3.48,1.4500000000000002,Tinggi
2.59,4,2,Ya,7,0,3.108571428571428,2.22,-0.73,Rendah
3.5,0,0,Tidak,8,1,2.94125,2.98,0.31000000000000005,Rendah
2.72,1,2,Tidak,8,0,3.3249999999999997,3.89,0.28000000000000025,Tinggi
2.14,3,1,Ya,13,1,3.259230769230769,2.45,-0.7599999999999998,Rendah
2.59,2,0,Ya,10,0,3.3339999999999996,3.6,0.4500000000000002,Sedang
2.45,5,1,Tidak,14,1,3.19,3.34,0.21999999999999975,Sedang
2.26,0,2,Ya,12,0,2.931666666666666,2.55,-1.3000000000000003,Rendah
2.74,5,2,Ya,13,0,2.778461538461539,3.18,-0.029999999999999805,Rendah
3.47,2,0,Ya,13,1,3.019230769230769,3.62,0.28000000000000025,Sedang
2.82,3,2,Ya,9,1,2.947777777777778,2.66,-0.25,Tinggi
3.32,5,1,Tidak,13,0,3.066923076923077,3.61,1.13,Rendah
2.44,3,0,Ya,13,0,2.7761538461538464,2.26,-0.28000000000000025,Tinggi
2.4,3,1,Ya,7,0,3.077142857142857,3.97,1.4500000000000002,Sedang
